x,y,vx,vy,Paddle.y
471,247,3,-3,230
474,244,3,-3,227
477,241,3,-3,222
480,238,3,-3,219
483,235,3,-3,215
486,232,3,-3,212
489,229,3,-3,208
492,226,3,-3,206
495,223,3,-3,204
498,220,3,-3,203
501,217,3,-3,203
504,214,3,-3,201
507,211,3,-3,201
510,208,3,-3,200
513,205,3,-3,197
516,202,3,-3,192
519,199,3,-3,187
522,196,3,-3,181
525,193,3,-3,178
528,190,3,-3,174
531,187,3,-3,174
534,184,3,-3,174
537,181,3,-3,174
540,178,3,-3,174
543,175,3,-3,174
546,172,3,-3,172
549,169,3,-3,170
552,166,3,-3,165
555,163,3,-3,160
558,160,3,-3,157
561,157,3,-3,156
564,154,3,-3,155
567,151,3,-3,155
570,148,3,-3,155
573,145,3,-3,155
576,142,3,-3,155
579,139,3,-3,155
582,136,3,-3,155
585,133,3,-3,155
588,130,3,-3,155
591,127,3,-3,155
594,124,3,-3,155
597,121,3,-3,155
600,118,3,-3,155
603,115,3,-3,155
606,112,3,-3,155
609,109,3,-3,155
612,106,3,-3,155
615,103,3,-3,155
618,100,3,-3,155
621,97,3,-3,155
624,94,3,-3,155
627,91,3,-3,155
630,88,3,-3,153
633,85,3,-3,146
636,82,3,-3,141
639,79,3,-3,139
642,76,3,-3,135
645,73,3,-3,134
648,70,3,-3,131
651,67,3,-3,128
654,64,3,-3,123
657,61,3,-3,119
660,58,3,-3,110
663,55,3,-3,97
666,52,3,-3,86
669,49,3,-3,69
666,46,-3,-3,59
663,43,-3,-3,52
660,40,-3,-3,46
657,37,-3,-3,44
654,34,-3,-3,43
651,31,-3,-3,43
648,28,-3,-3,43
645,25,-3,-3,43
642,22,-3,-3,39
639,25,-3,3,35
636,28,-3,3,33
633,31,-3,3,31
630,34,-3,3,31
627,37,-3,3,31
624,40,-3,3,31
621,43,-3,3,31
618,46,-3,3,31
615,49,-3,3,31
612,52,-3,3,31
609,55,-3,3,31
606,58,-3,3,31
603,61,-3,3,31
600,64,-3,3,31
597,67,-3,3,31
594,70,-3,3,31
591,73,-3,3,31
588,76,-3,3,31
585,79,-3,3,31
582,82,-3,3,31
579,85,-3,3,40
576,88,-3,3,48
573,91,-3,3,57
570,94,-3,3,61
567,97,-3,3,64
564,100,-3,3,64
561,103,-3,3,64
558,106,-3,3,64
555,109,-3,3,64
552,112,-3,3,64
549,115,-3,3,64
546,118,-3,3,65
543,121,-3,3,66
540,124,-3,3,68
537,127,-3,3,70
534,130,-3,3,74
531,133,-3,3,76
528,136,-3,3,77
525,139,-3,3,79
522,142,-3,3,80
519,145,-3,3,81
516,148,-3,3,83
513,151,-3,3,85
510,154,-3,3,88
507,157,-3,3,90
504,160,-3,3,95
501,163,-3,3,97
498,166,-3,3,99
495,169,-3,3,101
492,172,-3,3,102
489,175,-3,3,102
486,178,-3,3,102
483,181,-3,3,102
480,184,-3,3,102
477,187,-3,3,102
474,190,-3,3,102
471,193,-3,3,102
468,196,-3,3,102
465,199,-3,3,102
462,202,-3,3,102
459,205,-3,3,102
456,208,-3,3,102
453,211,-3,3,102
450,214,-3,3,102
447,217,-3,3,102
444,220,-3,3,102
441,223,-3,3,102
438,226,-3,3,102
435,229,-3,3,102
432,232,-3,3,102
429,235,-3,3,102
426,238,-3,3,102
423,241,-3,3,102
420,244,-3,3,102
417,247,-3,3,102
414,250,-3,3,102
411,253,-3,3,102
408,256,-3,3,102
405,259,-3,3,102
402,262,-3,3,102
399,265,-3,3,102
396,268,-3,3,102
393,271,-3,3,102
390,274,-3,3,102
387,277,-3,3,102
384,280,-3,3,102
381,283,-3,3,102
378,286,-3,3,102
375,289,-3,3,102
372,292,-3,3,102
369,295,-3,3,102
366,298,-3,3,102
363,301,-3,3,102
360,304,-3,3,102
357,307,-3,3,102
354,310,-3,3,102
351,313,-3,3,102
348,316,-3,3,102
345,319,-3,3,102
342,322,-3,3,102
339,325,-3,3,102
336,328,-3,3,102
333,331,-3,3,102
330,334,-3,3,102
327,337,-3,3,102
324,340,-3,3,102
321,343,-3,3,102
318,346,-3,3,102
315,349,-3,3,102
312,352,-3,3,102
309,355,-3,3,102
306,358,-3,3,102
303,361,-3,3,102
300,364,-3,3,102
297,367,-3,3,102
294,370,-3,3,102
291,373,-3,3,102
288,376,-3,3,102
285,379,-3,3,102
282,382,-3,3,102
279,385,-3,3,102
276,388,-3,3,102
273,391,-3,3,102
270,394,-3,3,102
267,397,-3,3,102
264,400,-3,3,102
261,403,-3,3,102
258,406,-3,3,102
255,409,-3,3,102
252,412,-3,3,102
249,415,-3,3,102
246,418,-3,3,102
243,421,-3,3,102
240,424,-3,3,102
237,427,-3,3,102
234,430,-3,3,102
231,433,-3,3,102
228,436,-3,3,102
225,439,-3,3,102
222,442,-3,3,102
219,445,-3,3,102
216,448,-3,3,102
213,451,-3,3,102
210,454,-3,3,102
207,457,-3,3,102
204,460,-3,3,102
201,463,-3,3,102
198,466,-3,3,102
195,469,-3,3,102
192,472,-3,3,102
189,475,-3,3,102
186,478,-3,3,102
183,475,-3,-3,102
180,472,-3,-3,102
177,469,-3,-3,102
174,466,-3,-3,102
171,463,-3,-3,102
168,460,-3,-3,102
165,457,-3,-3,102
162,454,-3,-3,102
159,451,-3,-3,103
156,448,-3,-3,103
153,445,-3,-3,103
150,442,-3,-3,102
147,439,-3,-3,101
144,436,-3,-3,100
141,433,-3,-3,100
138,430,-3,-3,100
135,427,-3,-3,100
132,424,-3,-3,100
129,421,-3,-3,100
126,418,-3,-3,100
123,415,-3,-3,100
120,412,-3,-3,100
117,409,-3,-3,100
114,406,-3,-3,100
111,403,-3,-3,100
108,400,-3,-3,100
105,397,-3,-3,100
102,394,-3,-3,100
99,391,-3,-3,100
96,388,-3,-3,100
93,385,-3,-3,100
90,382,-3,-3,100
87,379,-3,-3,100
84,376,-3,-3,100
81,373,-3,-3,100
78,370,-3,-3,100
75,367,-3,-3,100
72,364,-3,-3,100
69,361,-3,-3,100
66,358,-3,-3,100
63,355,-3,-3,100
60,352,-3,-3,100
57,349,-3,-3,100
54,346,-3,-3,100
51,343,-3,-3,100
48,340,-3,-3,100
45,337,-3,-3,100
42,334,-3,-3,100
39,331,-3,-3,100
36,328,-3,-3,100
33,325,-3,-3,100
30,322,-3,-3,100
27,319,-3,-3,100
24,316,-3,-3,100
21,313,-3,-3,100
24,310,3,-3,100
27,307,3,-3,100
30,304,3,-3,100
33,301,3,-3,100
36,298,3,-3,100
39,295,3,-3,100
42,292,3,-3,100
45,289,3,-3,100
48,286,3,-3,100
51,283,3,-3,100
54,280,3,-3,100
57,277,3,-3,100
60,274,3,-3,100
63,271,3,-3,100
66,268,3,-3,100
69,265,3,-3,100
72,262,3,-3,100
75,259,3,-3,100
78,256,3,-3,100
81,253,3,-3,100
84,250,3,-3,100
87,247,3,-3,100
90,244,3,-3,100
93,241,3,-3,100
96,238,3,-3,100
99,235,3,-3,100
102,232,3,-3,100
105,229,3,-3,100
108,226,3,-3,100
111,223,3,-3,100
114,220,3,-3,100
117,217,3,-3,100
120,214,3,-3,100
123,211,3,-3,100
126,208,3,-3,100
129,205,3,-3,100
132,202,3,-3,100
135,199,3,-3,100
138,196,3,-3,100
141,193,3,-3,100
144,190,3,-3,100
147,187,3,-3,100
150,184,3,-3,100
153,181,3,-3,100
156,178,3,-3,100
159,175,3,-3,100
162,172,3,-3,100
165,169,3,-3,100
168,166,3,-3,100
171,163,3,-3,100
174,160,3,-3,100
177,157,3,-3,100
180,154,3,-3,100
183,151,3,-3,100
186,148,3,-3,100
189,145,3,-3,100
192,142,3,-3,100
195,139,3,-3,100
198,136,3,-3,100
201,133,3,-3,100
204,130,3,-3,100
207,127,3,-3,100
210,124,3,-3,100
213,121,3,-3,100
216,118,3,-3,100
219,115,3,-3,100
222,112,3,-3,100
225,109,3,-3,100
228,106,3,-3,100
231,103,3,-3,100
234,100,3,-3,100
237,97,3,-3,100
240,94,3,-3,100
243,91,3,-3,100
246,88,3,-3,100
249,85,3,-3,100
252,82,3,-3,100
255,79,3,-3,100
258,76,3,-3,100
261,73,3,-3,100
264,70,3,-3,100
267,67,3,-3,100
270,64,3,-3,100
273,61,3,-3,100
276,58,3,-3,100
279,55,3,-3,100
282,52,3,-3,100
285,49,3,-3,100
288,46,3,-3,100
291,43,3,-3,100
294,40,3,-3,100
297,37,3,-3,100
300,34,3,-3,100
303,31,3,-3,100
306,28,3,-3,100
309,25,3,-3,100
312,22,3,-3,100
315,25,3,3,100
318,28,3,3,100
321,31,3,3,100
324,34,3,3,100
327,37,3,3,100
330,40,3,3,100
333,43,3,3,100
336,46,3,3,100
339,49,3,3,100
342,52,3,3,100
345,55,3,3,100
348,58,3,3,100
351,61,3,3,100
354,64,3,3,100
357,67,3,3,100
360,70,3,3,102
363,73,3,3,105
366,76,3,3,109
369,79,3,3,114
372,82,3,3,120
375,85,3,3,128
378,88,3,3,133
381,91,3,3,138
384,94,3,3,142
387,97,3,3,145
390,100,3,3,149
393,103,3,3,153
396,106,3,3,157
399,109,3,3,163
402,112,3,3,173
405,115,3,3,179
408,118,3,3,184
411,121,3,3,191
414,124,3,3,197
417,127,3,3,202
420,130,3,3,209
423,133,3,3,214
426,136,3,3,217
429,139,3,3,218
432,142,3,3,218
435,145,3,3,218
438,148,3,3,218
441,151,3,3,218
444,154,3,3,218
447,157,3,3,218
450,160,3,3,218
453,163,3,3,218
456,166,3,3,218
459,169,3,3,219
462,172,3,3,221
465,175,3,3,223
468,178,3,3,226
471,181,3,3,228
474,184,3,3,230
477,187,3,3,232
480,190,3,3,234
483,193,3,3,236
486,196,3,3,239
489,199,3,3,243
492,202,3,3,247
495,205,3,3,252
498,208,3,3,258
501,211,3,3,264
504,214,3,3,267
507,217,3,3,271
510,220,3,3,273
513,223,3,3,277
516,226,3,3,281
519,229,3,3,286
522,232,3,3,291
525,235,3,3,296
528,238,3,3,298
531,241,3,3,300
534,244,3,3,302
537,247,3,3,304
540,250,3,3,305
543,253,3,3,306
546,256,3,3,307
549,259,3,3,308
552,262,3,3,308
555,265,3,3,308
558,268,3,3,309
561,271,3,3,310
564,274,3,3,312
567,277,3,3,312
570,280,3,3,313
573,283,3,3,313
576,286,3,3,314
579,289,3,3,314
582,292,3,3,314
585,295,3,3,316
588,298,3,3,319
591,301,3,3,325
594,304,3,3,331
597,307,3,3,335
600,310,3,3,337
603,313,3,3,340
606,316,3,3,342
609,319,3,3,345
612,322,3,3,348
615,325,3,3,352
618,328,3,3,356
621,331,3,3,360
624,334,3,3,365
627,337,3,3,366
630,340,3,3,366
633,343,3,3,366
636,346,3,3,366
639,349,3,3,366
642,352,3,3,366
645,355,3,3,366
648,358,3,3,366
651,361,3,3,366
654,364,3,3,366
657,367,3,3,366
660,370,3,3,366
663,373,3,3,366
666,376,3,3,366
669,379,3,3,366
666,382,-3,3,366
663,385,-3,3,366
660,388,-3,3,366
657,391,-3,3,366
654,394,-3,3,366
651,397,-3,3,366
648,400,-3,3,366
645,403,-3,3,366
642,406,-3,3,366
639,409,-3,3,366
636,412,-3,3,366
633,415,-3,3,366
630,418,-3,3,366
627,421,-3,3,366
624,424,-3,3,366
621,427,-3,3,366
618,430,-3,3,366
615,433,-3,3,366
612,436,-3,3,366
609,439,-3,3,366
606,442,-3,3,366
603,445,-3,3,366
600,448,-3,3,366
597,451,-3,3,366
594,454,-3,3,366
591,457,-3,3,366
588,460,-3,3,366
585,463,-3,3,366
582,466,-3,3,366
579,469,-3,3,366
576,472,-3,3,366
573,475,-3,3,366
570,478,-3,3,366
567,475,-3,-3,366
564,472,-3,-3,366
561,469,-3,-3,366
558,466,-3,-3,366
555,463,-3,-3,366
552,460,-3,-3,366
549,457,-3,-3,366
546,454,-3,-3,366
543,451,-3,-3,366
540,448,-3,-3,366
537,445,-3,-3,366
534,442,-3,-3,366
531,439,-3,-3,366
528,436,-3,-3,366
525,433,-3,-3,366
522,430,-3,-3,366
519,427,-3,-3,366
516,424,-3,-3,366
513,421,-3,-3,366
510,418,-3,-3,366
507,415,-3,-3,366
504,412,-3,-3,366
501,409,-3,-3,366
498,406,-3,-3,366
495,403,-3,-3,366
492,400,-3,-3,366
489,397,-3,-3,366
486,394,-3,-3,366
483,391,-3,-3,366
480,388,-3,-3,366
477,385,-3,-3,366
474,382,-3,-3,366
471,379,-3,-3,366
468,376,-3,-3,366
465,373,-3,-3,366
462,370,-3,-3,366
459,367,-3,-3,366
456,364,-3,-3,366
453,361,-3,-3,366
450,358,-3,-3,366
447,355,-3,-3,366
444,352,-3,-3,366
441,349,-3,-3,366
438,346,-3,-3,366
435,343,-3,-3,366
432,340,-3,-3,366
429,337,-3,-3,366
426,334,-3,-3,366
423,331,-3,-3,366
420,328,-3,-3,366
417,325,-3,-3,366
414,322,-3,-3,366
411,319,-3,-3,366
408,316,-3,-3,366
405,313,-3,-3,366
402,310,-3,-3,366
399,307,-3,-3,366
396,304,-3,-3,366
393,301,-3,-3,366
390,298,-3,-3,366
387,295,-3,-3,366
384,292,-3,-3,366
381,289,-3,-3,366
378,286,-3,-3,366
375,283,-3,-3,367
372,280,-3,-3,367
369,277,-3,-3,366
366,274,-3,-3,364
363,271,-3,-3,363
360,268,-3,-3,361
357,265,-3,-3,361
354,262,-3,-3,361
351,259,-3,-3,361
348,256,-3,-3,361
345,253,-3,-3,361
342,250,-3,-3,361
339,247,-3,-3,361
336,244,-3,-3,360
333,241,-3,-3,358
330,238,-3,-3,357
327,235,-3,-3,355
324,232,-3,-3,354
321,229,-3,-3,353
318,226,-3,-3,351
315,223,-3,-3,350
312,220,-3,-3,349
309,217,-3,-3,349
306,214,-3,-3,348
303,211,-3,-3,348
300,208,-3,-3,348
297,205,-3,-3,348
294,202,-3,-3,348
291,199,-3,-3,348
288,196,-3,-3,348
285,193,-3,-3,348
282,190,-3,-3,348
279,187,-3,-3,348
276,184,-3,-3,348
273,181,-3,-3,348
270,178,-3,-3,348
267,175,-3,-3,348
264,172,-3,-3,348
261,169,-3,-3,348
258,166,-3,-3,348
255,163,-3,-3,348
252,160,-3,-3,348
249,157,-3,-3,348
246,154,-3,-3,348
243,151,-3,-3,348
240,148,-3,-3,348
237,145,-3,-3,348
234,142,-3,-3,348
231,139,-3,-3,348
228,136,-3,-3,348
225,133,-3,-3,348
222,130,-3,-3,348
219,127,-3,-3,348
216,124,-3,-3,348
213,121,-3,-3,348
210,118,-3,-3,348
207,115,-3,-3,348
204,112,-3,-3,348
201,109,-3,-3,348
198,106,-3,-3,348
195,103,-3,-3,348
192,100,-3,-3,348
189,97,-3,-3,348
186,94,-3,-3,348
183,91,-3,-3,348
180,88,-3,-3,348
177,85,-3,-3,348
174,82,-3,-3,348
171,79,-3,-3,348
168,76,-3,-3,348
165,73,-3,-3,348
162,70,-3,-3,348
159,67,-3,-3,348
156,64,-3,-3,348
153,61,-3,-3,348
150,58,-3,-3,348
147,55,-3,-3,348
144,52,-3,-3,348
141,49,-3,-3,348
138,46,-3,-3,348
135,43,-3,-3,348
132,40,-3,-3,348
129,37,-3,-3,348
126,34,-3,-3,348
123,31,-3,-3,348
120,28,-3,-3,348
117,25,-3,-3,348
114,22,-3,-3,348
111,25,-3,3,348
108,28,-3,3,348
105,31,-3,3,348
102,34,-3,3,348
99,37,-3,3,348
96,40,-3,3,348
93,43,-3,3,348
90,46,-3,3,348
87,49,-3,3,348
84,52,-3,3,348
81,55,-3,3,348
78,58,-3,3,348
75,61,-3,3,348
72,64,-3,3,348
69,67,-3,3,348
66,70,-3,3,348
63,73,-3,3,348
60,76,-3,3,348
57,79,-3,3,348
54,82,-3,3,348
51,85,-3,3,348
48,88,-3,3,348
45,91,-3,3,348
42,94,-3,3,348
39,97,-3,3,348
36,100,-3,3,348
33,103,-3,3,348
30,106,-3,3,348
27,109,-3,3,348
24,112,-3,3,348
21,115,-3,3,348
24,118,3,3,348
27,121,3,3,348
30,124,3,3,348
33,127,3,3,348
36,130,3,3,348
39,133,3,3,348
42,136,3,3,348
45,139,3,3,348
48,142,3,3,348
51,145,3,3,348
54,148,3,3,348
57,151,3,3,348
60,154,3,3,348
63,157,3,3,348
66,160,3,3,348
69,163,3,3,348
72,166,3,3,348
75,169,3,3,348
78,172,3,3,348
81,175,3,3,348
84,178,3,3,348
87,181,3,3,348
90,184,3,3,348
93,187,3,3,348
96,190,3,3,348
99,193,3,3,348
102,196,3,3,348
105,199,3,3,348
108,202,3,3,348
111,205,3,3,348
114,208,3,3,348
117,211,3,3,348
120,214,3,3,348
123,217,3,3,348
126,220,3,3,348
129,223,3,3,348
132,226,3,3,348
135,229,3,3,348
138,232,3,3,348
141,235,3,3,348
144,238,3,3,348
147,241,3,3,348
150,244,3,3,348
153,247,3,3,348
156,250,3,3,348
159,253,3,3,348
162,256,3,3,348
165,259,3,3,348
168,262,3,3,348
171,265,3,3,348
174,268,3,3,348
177,271,3,3,348
180,274,3,3,348
183,277,3,3,348
186,280,3,3,348
189,283,3,3,348
192,286,3,3,348
195,289,3,3,348
198,292,3,3,348
201,295,3,3,348
204,298,3,3,348
207,301,3,3,348
210,304,3,3,348
213,307,3,3,348
216,310,3,3,348
219,313,3,3,348
222,316,3,3,348
225,319,3,3,348
228,322,3,3,348
231,325,3,3,348
234,328,3,3,348
237,331,3,3,348
240,334,3,3,348
243,337,3,3,348
246,340,3,3,348
249,343,3,3,344
252,346,3,3,340
255,349,3,3,336
258,352,3,3,332
261,355,3,3,332
264,358,3,3,331
267,361,3,3,330
270,364,3,3,328
273,367,3,3,328
276,370,3,3,327
279,373,3,3,326
282,376,3,3,324
285,379,3,3,323
288,382,3,3,323
291,385,3,3,323
294,388,3,3,323
297,391,3,3,323
300,394,3,3,323
303,397,3,3,323
306,400,3,3,323
309,403,3,3,323
312,406,3,3,323
315,409,3,3,323
318,412,3,3,323
321,415,3,3,323
324,418,3,3,323
327,421,3,3,323
330,424,3,3,323
333,427,3,3,323
336,430,3,3,323
339,433,3,3,323
342,436,3,3,323
345,439,3,3,323
348,442,3,3,323
351,445,3,3,323
354,448,3,3,323
357,451,3,3,323
360,454,3,3,323
363,457,3,3,323
366,460,3,3,323
369,463,3,3,323
372,466,3,3,323
375,469,3,3,323
378,472,3,3,323
381,475,3,3,323
384,478,3,3,323
387,475,3,-3,323
390,472,3,-3,323
393,469,3,-3,323
396,466,3,-3,323
399,463,3,-3,323
402,460,3,-3,323
405,457,3,-3,323
408,454,3,-3,323
411,451,3,-3,323
414,448,3,-3,323
417,445,3,-3,323
420,442,3,-3,323
423,439,3,-3,322
426,436,3,-3,319
429,433,3,-3,317
432,430,3,-3,314
435,427,3,-3,311
438,424,3,-3,307
441,421,3,-3,303
444,418,3,-3,299
447,415,3,-3,298
450,412,3,-3,296
453,409,3,-3,295
456,406,3,-3,293
459,403,3,-3,291
462,400,3,-3,288
465,397,3,-3,284
468,394,3,-3,281
471,391,3,-3,280
474,388,3,-3,280
477,385,3,-3,280
480,382,3,-3,280
483,379,3,-3,280
486,376,3,-3,280
489,373,3,-3,280
492,370,3,-3,280
495,367,3,-3,280
498,364,3,-3,280
501,361,3,-3,280
504,358,3,-3,280
507,355,3,-3,278
510,352,3,-3,277
513,349,3,-3,275
516,346,3,-3,274
519,343,3,-3,272
522,340,3,-3,271
525,337,3,-3,269
528,334,3,-3,266
531,331,3,-3,263
534,328,3,-3,260
537,325,3,-3,256
540,322,3,-3,254
543,319,3,-3,253
546,316,3,-3,253
549,313,3,-3,251
552,310,3,-3,250
555,307,3,-3,248
558,304,3,-3,247
561,301,3,-3,247
564,298,3,-3,246
567,295,3,-3,244
570,292,3,-3,242
573,289,3,-3,240
576,286,3,-3,237
579,283,3,-3,235
582,280,3,-3,233
585,277,3,-3,232
588,274,3,-3,232
591,271,3,-3,232
594,268,3,-3,231
597,265,3,-3,230
600,262,3,-3,230
603,259,3,-3,230
606,256,3,-3,229
609,253,3,-3,228
612,250,3,-3,226
615,247,3,-3,226
618,244,3,-3,225
621,241,3,-3,223
624,238,3,-3,222
627,235,3,-3,221
630,232,3,-3,219
633,229,3,-3,214
636,226,3,-3,211
639,223,3,-3,202
642,220,3,-3,199
645,217,3,-3,193
648,214,3,-3,190
651,211,3,-3,179
654,208,3,-3,175
657,205,3,-3,172
660,202,3,-3,169
663,199,3,-3,169
666,196,3,-3,169
669,193,3,-3,169
666,190,-3,-3,169
663,187,-3,-3,169
660,184,-3,-3,169
657,181,-3,-3,169
654,178,-3,-3,169
651,175,-3,-3,169
648,172,-3,-3,169
645,169,-3,-3,169
642,166,-3,-3,169
639,163,-3,-3,169
636,160,-3,-3,169
633,157,-3,-3,169
630,154,-3,-3,169
627,151,-3,-3,169
624,148,-3,-3,169
621,145,-3,-3,169
618,142,-3,-3,169
615,139,-3,-3,169
612,136,-3,-3,169
609,133,-3,-3,169
606,130,-3,-3,169
603,127,-3,-3,169
600,124,-3,-3,169
597,121,-3,-3,169
594,118,-3,-3,169
591,115,-3,-3,169
588,112,-3,-3,169
585,109,-3,-3,169
582,106,-3,-3,169
579,103,-3,-3,169
576,100,-3,-3,169
573,97,-3,-3,169
570,94,-3,-3,169
567,91,-3,-3,169
564,88,-3,-3,169
561,85,-3,-3,169
558,82,-3,-3,169
555,79,-3,-3,169
552,76,-3,-3,169
549,73,-3,-3,169
546,70,-3,-3,169
543,67,-3,-3,169
540,64,-3,-3,169
537,61,-3,-3,169
534,58,-3,-3,169
531,55,-3,-3,169
528,52,-3,-3,169
525,49,-3,-3,169
522,46,-3,-3,169
519,43,-3,-3,169
516,40,-3,-3,169
513,37,-3,-3,169
510,34,-3,-3,169
507,31,-3,-3,169
504,28,-3,-3,169
501,25,-3,-3,169
498,22,-3,-3,169
495,25,-3,3,169
492,28,-3,3,169
489,31,-3,3,169
486,34,-3,3,169
483,37,-3,3,169
480,40,-3,3,169
477,43,-3,3,169
474,46,-3,3,169
471,49,-3,3,169
468,52,-3,3,169
465,55,-3,3,169
462,58,-3,3,169
459,61,-3,3,169
456,64,-3,3,169
453,67,-3,3,169
450,70,-3,3,169
447,73,-3,3,169
444,76,-3,3,169
441,79,-3,3,169
438,82,-3,3,169
435,85,-3,3,169
432,88,-3,3,169
429,91,-3,3,169
426,94,-3,3,169
423,97,-3,3,169
420,100,-3,3,169
417,103,-3,3,169
414,106,-3,3,169
411,109,-3,3,169
408,112,-3,3,169
405,115,-3,3,169
402,118,-3,3,169
399,121,-3,3,169
396,124,-3,3,169
393,127,-3,3,169
390,130,-3,3,169
387,133,-3,3,169
384,136,-3,3,169
381,139,-3,3,169
378,142,-3,3,169
375,145,-3,3,169
372,148,-3,3,169
369,151,-3,3,169
366,154,-3,3,169
363,157,-3,3,169
360,160,-3,3,169
357,163,-3,3,169
354,166,-3,3,169
351,169,-3,3,169
348,172,-3,3,169
345,175,-3,3,169
342,178,-3,3,169
339,181,-3,3,169
336,184,-3,3,169
333,187,-3,3,169
330,190,-3,3,169
327,193,-3,3,169
324,196,-3,3,169
321,199,-3,3,169
318,202,-3,3,169
315,205,-3,3,169
312,208,-3,3,169
309,211,-3,3,169
306,214,-3,3,169
303,217,-3,3,169
300,220,-3,3,169
297,223,-3,3,169
294,226,-3,3,169
291,229,-3,3,169
288,232,-3,3,169
285,235,-3,3,169
282,238,-3,3,169
279,241,-3,3,169
276,244,-3,3,169
273,247,-3,3,169
270,250,-3,3,169
267,253,-3,3,169
264,256,-3,3,169
261,259,-3,3,169
258,262,-3,3,169
255,265,-3,3,169
252,268,-3,3,169
249,271,-3,3,169
246,274,-3,3,169
243,277,-3,3,169
240,280,-3,3,169
237,283,-3,3,169
234,286,-3,3,169
231,289,-3,3,169
228,292,-3,3,169
225,295,-3,3,169
222,298,-3,3,169
219,301,-3,3,169
216,304,-3,3,169
213,307,-3,3,169
210,310,-3,3,169
207,313,-3,3,169
204,316,-3,3,169
201,319,-3,3,169
198,322,-3,3,169
195,325,-3,3,169
192,328,-3,3,169
189,331,-3,3,169
186,334,-3,3,169
183,337,-3,3,169
180,340,-3,3,169
177,343,-3,3,169
174,346,-3,3,169
171,349,-3,3,169
168,352,-3,3,169
165,355,-3,3,169
162,358,-3,3,169
159,361,-3,3,169
156,364,-3,3,169
153,367,-3,3,169
150,370,-3,3,169
147,373,-3,3,169
144,376,-3,3,169
141,379,-3,3,169
138,382,-3,3,169
135,385,-3,3,169
132,388,-3,3,169
129,391,-3,3,169
126,394,-3,3,169
123,397,-3,3,169
120,400,-3,3,169
117,403,-3,3,169
114,406,-3,3,169
111,409,-3,3,169
108,412,-3,3,169
105,415,-3,3,169
102,418,-3,3,169
99,421,-3,3,169
96,424,-3,3,169
93,427,-3,3,169
90,430,-3,3,169
87,433,-3,3,169
84,436,-3,3,169
81,439,-3,3,169
78,442,-3,3,169
75,445,-3,3,169
72,448,-3,3,169
69,451,-3,3,169
66,454,-3,3,169
63,457,-3,3,169
60,460,-3,3,169
57,463,-3,3,169
54,466,-3,3,169
51,469,-3,3,169
48,472,-3,3,169
45,475,-3,3,169
42,478,-3,3,169
39,475,-3,-3,169
36,472,-3,-3,169
33,469,-3,-3,169
30,466,-3,-3,169
27,463,-3,-3,169
24,460,-3,-3,169
21,457,-3,-3,169
24,454,3,-3,169
27,451,3,-3,169
30,448,3,-3,169
33,445,3,-3,169
36,442,3,-3,169
39,439,3,-3,169
42,436,3,-3,169
45,433,3,-3,169
48,430,3,-3,169
51,427,3,-3,169
54,424,3,-3,169
57,421,3,-3,169
60,418,3,-3,169
63,415,3,-3,169
66,412,3,-3,169
69,409,3,-3,169
72,406,3,-3,169
75,403,3,-3,169
78,400,3,-3,169
81,397,3,-3,169
84,394,3,-3,169
87,391,3,-3,169
90,388,3,-3,169
93,385,3,-3,169
96,382,3,-3,169
99,379,3,-3,169
102,376,3,-3,169
105,373,3,-3,169
108,370,3,-3,169
111,367,3,-3,169
114,364,3,-3,169
117,361,3,-3,169
120,358,3,-3,169
123,355,3,-3,169
126,352,3,-3,169
129,349,3,-3,169
132,346,3,-3,169
135,343,3,-3,169
138,340,3,-3,169
141,337,3,-3,169
144,334,3,-3,169
147,331,3,-3,169
150,328,3,-3,169
153,325,3,-3,169
156,322,3,-3,169
159,319,3,-3,169
162,316,3,-3,169
165,313,3,-3,169
168,310,3,-3,169
171,307,3,-3,169
174,304,3,-3,169
177,301,3,-3,169
180,298,3,-3,169
183,295,3,-3,169
186,292,3,-3,169
189,289,3,-3,169
192,286,3,-3,169
195,283,3,-3,169
198,280,3,-3,169
201,277,3,-3,169
204,274,3,-3,169
207,271,3,-3,166
210,268,3,-3,164
213,265,3,-3,160
216,262,3,-3,158
219,259,3,-3,156
222,256,3,-3,154
225,253,3,-3,153
228,250,3,-3,152
231,247,3,-3,152
234,244,3,-3,152
237,241,3,-3,152
240,238,3,-3,152
243,235,3,-3,152
246,232,3,-3,152
249,229,3,-3,152
252,226,3,-3,152
255,223,3,-3,152
258,220,3,-3,152
261,217,3,-3,152
264,214,3,-3,152
267,211,3,-3,152
270,208,3,-3,152
273,205,3,-3,152
276,202,3,-3,152
279,199,3,-3,152
282,196,3,-3,152
285,193,3,-3,152
288,190,3,-3,152
291,187,3,-3,152
294,184,3,-3,152
297,181,3,-3,152
300,178,3,-3,152
303,175,3,-3,152
306,172,3,-3,152
309,169,3,-3,152
312,166,3,-3,152
315,163,3,-3,152
318,160,3,-3,152
321,157,3,-3,152
324,154,3,-3,152
327,151,3,-3,152
330,148,3,-3,152
333,145,3,-3,152
336,142,3,-3,152
339,139,3,-3,152
342,136,3,-3,152
345,133,3,-3,152
348,130,3,-3,152
351,127,3,-3,152
354,124,3,-3,152
357,121,3,-3,152
360,118,3,-3,151
363,115,3,-3,149
366,112,3,-3,148
369,109,3,-3,148
372,106,3,-3,148
375,103,3,-3,148
378,100,3,-3,148
381,97,3,-3,148
