x,y,vx,vy,Paddle.y
648,448,-6,-6,404
642,442,-6,-6,386
636,436,-6,-6,402
630,430,-6,-6,339
624,424,-6,-6,339
618,418,-6,-6,366
612,412,-6,-6,364
606,406,-6,-6,323
600,400,-6,-6,354
594,394,-6,-6,370
588,388,-6,-6,338
582,382,-6,-6,360
576,376,-6,-6,304
570,370,-6,-6,286
564,364,-6,-6,281
558,358,-6,-6,296
552,352,-6,-6,296
546,346,-6,-6,230
540,340,-6,-6,225
534,334,-6,-6,280
528,328,-6,-6,216
522,322,-6,-6,263
516,316,-6,-6,187
510,310,-6,-6,258
504,304,-6,-6,237
498,298,-6,-6,196
492,292,-6,-6,168
486,286,-6,-6,210
480,280,-6,-6,210
474,274,-6,-6,95
468,268,-6,-6,177
462,262,-6,-6,181
456,256,-6,-6,181
450,250,-6,-6,176
444,244,-6,-6,124
438,238,-6,-6,166
432,232,-6,-6,218
426,226,-6,-6,140
420,220,-6,-6,112
414,214,-6,-6,188
408,208,-6,-6,200
402,202,-6,-6,206
396,196,-6,-6,100
390,190,-6,-6,207
384,184,-6,-6,152
378,178,-6,-6,122
372,172,-6,-6,150
366,166,-6,-6,157
360,160,-6,-6,157
354,154,-6,-6,154
348,148,-6,-6,159
342,142,-6,-6,153
336,136,-6,-6,168
330,130,-6,-6,152
324,124,-6,-6,247
318,118,-6,-6,142
312,112,-6,-6,187
306,106,-6,-6,258
300,100,-6,-6,220
294,94,-6,-6,108
288,88,-6,-6,108
282,82,-6,-6,291
276,76,-6,-6,300
270,70,-6,-6,176
264,64,-6,-6,174
258,58,-6,-6,290
252,52,-6,-6,291
246,46,-6,-6,260
240,40,-6,-6,218
234,34,-6,-6,324
228,28,-6,-6,382
222,22,-6,-6,297
216,28,-6,6,230
210,34,-6,6,174
204,40,-6,6,334
198,46,-6,6,140
192,52,-6,6,203
186,58,-6,6,267
180,64,-6,6,333
174,70,-6,6,164
168,76,-6,6,164
162,82,-6,6,323
156,88,-6,6,352
150,94,-6,6,194
144,100,-6,6,213
138,106,-6,6,253
132,112,-6,6,338
126,118,-6,6,314
120,124,-6,6,289
114,130,-6,6,264
108,136,-6,6,295
102,142,-6,6,339
96,148,-6,6,339
90,154,-6,6,281
84,160,-6,6,225
78,166,-6,6,352
72,172,-6,6,276
66,178,-6,6,348
60,184,-6,6,169
54,190,-6,6,390
48,196,-6,6,267
42,202,-6,6,243
36,208,-6,6,140
30,214,-6,6,334
24,220,-6,6,334
30,226,6,6,95
36,232,6,6,305
42,238,6,6,380
48,244,6,6,324
54,250,6,6,206
60,256,6,6,243
66,262,6,6,218
72,268,6,6,227
78,274,6,6,168
84,280,6,6,284
90,286,6,6,291
96,292,6,6,291
102,298,6,6,108
108,304,6,6,108
114,310,6,6,278
120,316,6,6,227
126,322,6,6,223
132,328,6,6,167
138,334,6,6,247
144,340,6,6,169
150,346,6,6,247
156,352,6,6,153
162,358,6,6,192
168,364,6,6,187
174,370,6,6,234
180,376,6,6,234
186,382,6,6,135
192,388,6,6,156
198,394,6,6,174
204,400,6,6,267
210,406,6,6,100
216,412,6,6,271
222,418,6,6,277
228,424,6,6,286
234,430,6,6,264
240,436,6,6,159
246,442,6,6,273
252,448,6,6,223
258,454,6,6,167
264,460,6,6,248
270,466,6,6,309
276,472,6,6,331
282,478,6,6,293
288,472,6,-6,161
294,466,6,-6,312
300,460,6,-6,312
306,454,6,-6,140
312,448,6,-6,204
318,442,6,-6,361
324,436,6,-6,390
330,430,6,-6,187
336,424,6,-6,323
342,418,6,-6,301
348,412,6,-6,325
354,406,6,-6,225
360,400,6,-6,251
366,394,6,-6,340
372,388,6,-6,340
378,382,6,-6,314
384,376,6,-6,302
390,370,6,-6,296
396,364,6,-6,332
402,358,6,-6,338
408,352,6,-6,315
414,346,6,-6,314
420,340,6,-6,312
426,334,6,-6,364
432,328,6,-6,362
438,322,6,-6,290
444,316,6,-6,290
450,310,6,-6,371
456,304,6,-6,354
462,298,6,-6,322
468,292,6,-6,282
474,286,6,-6,336
480,280,6,-6,326
486,274,6,-6,319
492,268,6,-6,311
498,262,6,-6,382
504,256,6,-6,333
510,250,6,-6,318
516,244,6,-6,347
522,238,6,-6,251
528,232,6,-6,292
534,226,6,-6,285
540,220,6,-6,268
546,214,6,-6,310
552,208,6,-6,309
558,202,6,-6,198
564,196,6,-6,198
570,190,6,-6,263
576,184,6,-6,255
582,178,6,-6,238
588,172,6,-6,214
594,166,6,-6,247
600,160,6,-6,206
606,154,6,-6,154
612,148,6,-6,203
618,142,6,-6,174
624,136,6,-6,170
630,130,6,-6,169
636,124,6,-6,169
642,118,6,-6,117
648,112,6,-6,107
654,106,6,-6,123
660,100,6,-6,140
666,94,6,-6,91
660,88,-6,-6,79
654,82,-6,-6,97
648,76,-6,-6,86
642,70,-6,-6,75
636,64,-6,-6,99
630,58,-6,-6,77
624,52,-6,-6,84
618,46,-6,-6,82
612,40,-6,-6,54
606,34,-6,-6,80
600,28,-6,-6,101
594,22,-6,-6,76
588,28,-6,6,76
582,34,-6,6,84
576,40,-6,6,95
570,46,-6,6,105
564,52,-6,6,88
558,58,-6,6,99
552,64,-6,6,101
546,70,-6,6,101
540,76,-6,6,143
534,82,-6,6,121
528,88,-6,6,118
522,94,-6,6,112
516,100,-6,6,95
510,106,-6,6,196
504,112,-6,6,114
498,118,-6,6,142
492,124,-6,6,165
486,130,-6,6,217
480,136,-6,6,118
474,142,-6,6,118
468,148,-6,6,226
462,154,-6,6,232
456,160,-6,6,96
450,166,-6,6,146
444,172,-6,6,225
438,178,-6,6,96
432,184,-6,6,178
426,190,-6,6,155
420,196,-6,6,177
414,202,-6,6,286
408,208,-6,6,170
402,214,-6,6,170
396,220,-6,6,149
390,226,-6,6,178
384,232,-6,6,139
378,238,-6,6,165
372,244,-6,6,186
366,250,-6,6,201
360,256,-6,6,150
354,262,-6,6,150
348,268,-6,6,274
342,274,-6,6,273
336,280,-6,6,100
330,286,-6,6,162
324,292,-6,6,162
318,298,-6,6,179
312,304,-6,6,100
306,310,-6,6,159
300,316,-6,6,162
294,322,-6,6,171
288,328,-6,6,180
282,334,-6,6,100
276,340,-6,6,159
270,346,-6,6,183
264,352,-6,6,184
258,358,-6,6,163
252,364,-6,6,100
246,370,-6,6,129
240,376,-6,6,196
234,382,-6,6,182
228,388,-6,6,117
222,394,-6,6,126
216,400,-6,6,178
210,406,-6,6,178
204,412,-6,6,96
198,418,-6,6,236
192,424,-6,6,177
186,430,-6,6,164
180,436,-6,6,184
174,442,-6,6,131
168,448,-6,6,100
162,454,-6,6,100
156,460,-6,6,100
150,466,-6,6,155
144,472,-6,6,162
138,478,-6,6,225
132,472,-6,-6,100
126,466,-6,-6,100
120,460,-6,-6,156
114,454,-6,-6,166
108,448,-6,-6,100
102,442,-6,-6,133
96,436,-6,-6,154
90,430,-6,-6,154
84,424,-6,-6,128
78,418,-6,-6,153
72,412,-6,-6,123
66,406,-6,-6,167
60,400,-6,-6,128
54,394,-6,-6,154
48,388,-6,-6,126
42,382,-6,-6,217
36,376,-6,-6,172
30,370,-6,-6,221
24,364,-6,-6,108
30,358,6,-6,108
36,352,6,-6,108
42,346,6,-6,108
48,340,6,-6,108
54,334,6,-6,108
60,328,6,-6,108
66,322,6,-6,108
72,316,6,-6,108
78,310,6,-6,108
84,304,6,-6,108
90,298,6,-6,108
96,292,6,-6,108
102,286,6,-6,108
108,280,6,-6,108
114,274,6,-6,108
120,268,6,-6,108
126,262,6,-6,108
132,256,6,-6,108
138,250,6,-6,108
144,244,6,-6,108
150,238,6,-6,108
156,232,6,-6,108
162,226,6,-6,108
168,220,6,-6,108
174,214,6,-6,108
180,208,6,-6,108
186,202,6,-6,108
192,196,6,-6,108
198,190,6,-6,108
204,184,6,-6,108
210,178,6,-6,108
216,172,6,-6,108
222,166,6,-6,108
228,160,6,-6,108
234,154,6,-6,108
240,148,6,-6,108
246,142,6,-6,108
252,136,6,-6,108
258,130,6,-6,108
264,124,6,-6,108
270,118,6,-6,108
276,112,6,-6,108
282,106,6,-6,108
288,100,6,-6,108
294,94,6,-6,108
300,88,6,-6,108
306,82,6,-6,108
312,76,6,-6,108
318,70,6,-6,108
324,64,6,-6,108
330,58,6,-6,108
336,52,6,-6,108
342,46,6,-6,108
348,40,6,-6,108
354,34,6,-6,108
360,28,6,-6,108
366,22,6,-6,108
372,28,6,6,108
378,34,6,6,108
384,40,6,6,108
390,46,6,6,108
396,52,6,6,108
402,58,6,6,108
408,64,6,6,108
414,70,6,6,108
420,76,6,6,108
426,82,6,6,108
432,88,6,6,108
438,94,6,6,108
444,100,6,6,114
450,106,6,6,120
456,112,6,6,124
462,118,6,6,126
468,124,6,6,131
474,130,6,6,139
480,136,6,6,149
486,142,6,6,161
492,148,6,6,171
498,154,6,6,176
504,160,6,6,181
510,166,6,6,184
516,172,6,6,185
522,178,6,6,186
528,184,6,6,187
534,190,6,6,187
540,196,6,6,191
546,202,6,6,195
552,208,6,6,196
558,214,6,6,198
564,220,6,6,206
570,226,6,6,218
576,232,6,6,223
582,238,6,6,225
588,244,6,6,228
594,250,6,6,233
600,256,6,6,236
606,262,6,6,236
612,268,6,6,237
618,274,6,6,242
624,280,6,6,247
630,286,6,6,255
636,292,6,6,268
642,298,6,6,283
648,304,6,6,297
654,310,6,6,315
660,316,6,6,329
666,322,6,6,333
660,328,-6,6,335
654,334,-6,6,338
648,340,-6,6,338
642,346,-6,6,338
636,352,-6,6,338
630,358,-6,6,338
624,364,-6,6,338
618,370,-6,6,338
612,376,-6,6,338
606,382,-6,6,338
600,388,-6,6,338
594,394,-6,6,338
588,400,-6,6,338
582,406,-6,6,338
576,412,-6,6,338
570,418,-6,6,338
564,424,-6,6,338
558,430,-6,6,338
552,436,-6,6,338
546,442,-6,6,338
540,448,-6,6,338
534,454,-6,6,338
528,460,-6,6,338
522,466,-6,6,338
516,472,-6,6,338
510,478,-6,6,338
504,472,-6,-6,338
498,466,-6,-6,338
492,460,-6,-6,338
486,454,-6,-6,338
480,448,-6,-6,338
474,442,-6,-6,338
468,436,-6,-6,338
462,430,-6,-6,338
456,424,-6,-6,338
450,418,-6,-6,338
444,412,-6,-6,338
438,406,-6,-6,338
432,400,-6,-6,338
426,394,-6,-6,338
420,388,-6,-6,338
414,382,-6,-6,338
408,376,-6,-6,338
402,370,-6,-6,338
396,364,-6,-6,338
390,358,-6,-6,338
384,352,-6,-6,338
378,346,-6,-6,338
372,340,-6,-6,338
366,334,-6,-6,338
360,328,-6,-6,338
354,322,-6,-6,338
348,316,-6,-6,338
342,310,-6,-6,338
336,304,-6,-6,338
330,298,-6,-6,338
324,292,-6,-6,338
318,286,-6,-6,338
312,280,-6,-6,338
306,274,-6,-6,338
300,268,-6,-6,338
294,262,-6,-6,338
288,256,-6,-6,338
282,250,-6,-6,338
276,244,-6,-6,338
270,238,-6,-6,338
264,232,-6,-6,338
258,226,-6,-6,338
252,220,-6,-6,338
246,214,-6,-6,338
240,208,-6,-6,338
234,202,-6,-6,338
228,196,-6,-6,338
222,190,-6,-6,338
216,184,-6,-6,338
210,178,-6,-6,338
204,172,-6,-6,338
198,166,-6,-6,338
192,160,-6,-6,338
186,154,-6,-6,338
180,148,-6,-6,338
174,142,-6,-6,338
168,136,-6,-6,338
162,130,-6,-6,338
156,124,-6,-6,338
150,118,-6,-6,338
144,112,-6,-6,338
138,106,-6,-6,338
132,100,-6,-6,338
126,94,-6,-6,338
120,88,-6,-6,338
114,82,-6,-6,338
108,76,-6,-6,338
102,70,-6,-6,338
96,64,-6,-6,338
90,58,-6,-6,338
84,52,-6,-6,338
78,46,-6,-6,338
72,40,-6,-6,338
66,34,-6,-6,338
60,28,-6,-6,338
54,22,-6,-6,338
48,28,-6,6,338
42,34,-6,6,338
36,40,-6,6,338
30,46,-6,6,339
24,52,-6,6,339
30,58,6,6,339
36,64,6,6,339
42,70,6,6,339
48,76,6,6,339
54,82,6,6,339
60,88,6,6,339
66,94,6,6,339
72,100,6,6,339
78,106,6,6,339
84,112,6,6,339
90,118,6,6,339
96,124,6,6,339
102,130,6,6,339
108,136,6,6,339
114,142,6,6,339
120,148,6,6,339
126,154,6,6,339
132,160,6,6,339
138,166,6,6,339
144,172,6,6,339
150,178,6,6,339
156,184,6,6,339
162,190,6,6,339
168,196,6,6,339
174,202,6,6,339
180,208,6,6,339
186,214,6,6,339
192,220,6,6,339
198,226,6,6,339
204,232,6,6,339
210,238,6,6,339
216,244,6,6,339
222,250,6,6,339
228,256,6,6,339
234,262,6,6,339
240,268,6,6,339
246,274,6,6,339
252,280,6,6,339
258,286,6,6,339
264,292,6,6,339
270,298,6,6,340
276,304,6,6,340
282,310,6,6,340
288,316,6,6,340
294,322,6,6,340
300,328,6,6,340
306,334,6,6,340
312,340,6,6,340
318,346,6,6,340
324,352,6,6,340
330,358,6,6,340
336,364,6,6,340
342,370,6,6,340
348,376,6,6,340
354,382,6,6,340
360,388,6,6,340
366,394,6,6,340
372,400,6,6,340
378,406,6,6,340
384,412,6,6,340
390,418,6,6,340
396,424,6,6,340
402,430,6,6,340
408,436,6,6,340
414,442,6,6,340
420,448,6,6,340
426,454,6,6,340
432,460,6,6,340
438,466,6,6,340
444,472,6,6,340
450,478,6,6,340
456,472,6,-6,340
462,466,6,-6,340
468,460,6,-6,340
474,454,6,-6,340
480,448,6,-6,340
486,442,6,-6,340
492,436,6,-6,340
498,430,6,-6,340
504,424,6,-6,340
510,418,6,-6,339
516,412,6,-6,336
522,406,6,-6,330
528,400,6,-6,322
534,394,6,-6,315
540,388,6,-6,309
546,382,6,-6,305
552,376,6,-6,301
558,370,6,-6,297
564,364,6,-6,296
570,358,6,-6,296
576,352,6,-6,296
582,346,6,-6,296
588,340,6,-6,296
594,334,6,-6,296
600,328,6,-6,296
606,322,6,-6,296
612,316,6,-6,296
618,310,6,-6,296
624,304,6,-6,290
630,298,6,-6,273
636,292,6,-6,263
642,286,6,-6,261
648,280,6,-6,261
654,274,6,-6,261
660,268,6,-6,261
666,262,6,-6,259
660,256,-6,-6,257
654,250,-6,-6,271
648,244,-6,-6,252
642,238,-6,-6,251
636,232,-6,-6,255
630,226,-6,-6,239
624,220,-6,-6,265
618,214,-6,-6,236
612,208,-6,-6,237
606,202,-6,-6,228
600,196,-6,-6,222
594,190,-6,-6,217
588,184,-6,-6,250
582,178,-6,-6,249
576,172,-6,-6,197
570,166,-6,-6,204
564,160,-6,-6,247
558,154,-6,-6,187
552,148,-6,-6,190
546,142,-6,-6,195
540,136,-6,-6,241
534,130,-6,-6,244
528,124,-6,-6,186
522,118,-6,-6,185
516,112,-6,-6,220
510,106,-6,-6,220
504,100,-6,-6,244
498,94,-6,-6,193
492,88,-6,-6,207
486,82,-6,-6,203
480,76,-6,-6,191
474,70,-6,-6,203
468,64,-6,-6,207
462,58,-6,-6,244
456,52,-6,-6,218
450,46,-6,-6,220
444,40,-6,-6,244
438,34,-6,-6,207
432,28,-6,-6,241
426,22,-6,-6,244
420,28,-6,6,238
414,34,-6,6,241
408,40,-6,6,248
402,46,-6,6,254
396,52,-6,6,197
390,58,-6,6,241
384,64,-6,6,258
378,70,-6,6,261
372,76,-6,6,241
366,82,-6,6,232
360,88,-6,6,258
354,94,-6,6,241
348,100,-6,6,272
342,106,-6,6,240
336,112,-6,6,274
330,118,-6,6,289
324,124,-6,6,244
318,130,-6,6,241
312,136,-6,6,241
306,142,-6,6,273
300,148,-6,6,244
294,154,-6,6,233
288,160,-6,6,272
282,166,-6,6,291
276,172,-6,6,241
270,178,-6,6,229
264,184,-6,6,277
258,190,-6,6,279
252,196,-6,6,241
246,202,-6,6,241
240,208,-6,6,257
234,214,-6,6,274
228,220,-6,6,241
222,226,-6,6,254
216,232,-6,6,252
210,238,-6,6,266
204,244,-6,6,241
198,250,-6,6,241
192,256,-6,6,255
186,262,-6,6,236
180,268,-6,6,241
174,274,-6,6,254
168,280,-6,6,241
162,286,-6,6,224
156,292,-6,6,291
150,298,-6,6,270
144,304,-6,6,219
138,310,-6,6,208
132,316,-6,6,244
126,322,-6,6,248
120,328,-6,6,198
114,334,-6,6,268
108,340,-6,6,250
102,346,-6,6,264
96,352,-6,6,244
90,358,-6,6,233
84,364,-6,6,254
78,370,-6,6,257
72,376,-6,6,204
66,382,-6,6,260
60,388,-6,6,260
54,394,-6,6,261
48,400,-6,6,263
42,406,-6,6,209
36,412,-6,6,265
30,418,-6,6,215
24,424,-6,6,204
30,430,6,6,191
36,436,6,6,276
42,442,6,6,278
48,448,6,6,280
54,454,6,6,281
60,460,6,6,281
66,466,6,6,281
72,472,6,6,281
78,478,6,6,281
84,472,6,-6,281
90,466,6,-6,218
96,460,6,-6,281
102,454,6,-6,281
108,448,6,-6,281
114,442,6,-6,281
120,436,6,-6,281
126,430,6,-6,281
132,424,6,-6,281
138,418,6,-6,281
144,412,6,-6,281
150,406,6,-6,281
156,400,6,-6,281
162,394,6,-6,281
168,388,6,-6,281
174,382,6,-6,281
180,376,6,-6,281
186,370,6,-6,281
192,364,6,-6,281
198,358,6,-6,281
204,352,6,-6,281
210,346,6,-6,281
216,340,6,-6,281
222,334,6,-6,281
228,328,6,-6,281
234,322,6,-6,274
240,316,6,-6,264
246,310,6,-6,258
252,304,6,-6,254
258,298,6,-6,249
264,292,6,-6,245
270,286,6,-6,242
276,280,6,-6,238
282,274,6,-6,234
288,268,6,-6,229
294,262,6,-6,224
300,256,6,-6,222
306,250,6,-6,219
312,244,6,-6,217
318,238,6,-6,215
324,232,6,-6,210
330,226,6,-6,206
336,220,6,-6,201
342,214,6,-6,196
348,208,6,-6,193
354,202,6,-6,191
360,196,6,-6,190
366,190,6,-6,189
372,184,6,-6,188
378,178,6,-6,186
384,172,6,-6,181
390,166,6,-6,172
396,160,6,-6,160
402,154,6,-6,148
408,148,6,-6,146
414,142,6,-6,146
420,136,6,-6,146
426,130,6,-6,146
432,124,6,-6,146
438,118,6,-6,146
444,112,6,-6,146
450,106,6,-6,146
456,100,6,-6,146
462,94,6,-6,146
468,88,6,-6,146
474,82,6,-6,146
480,76,6,-6,146
486,70,6,-6,145
492,64,6,-6,139
498,58,6,-6,128
504,52,6,-6,117
510,46,6,-6,109
516,40,6,-6,104
522,34,6,-6,101
528,28,6,-6,99
534,22,6,-6,98
540,28,6,6,98
546,34,6,6,95
552,40,6,6,98
558,46,6,6,98
564,52,6,6,98
570,58,6,6,98
576,64,6,6,98
582,70,6,6,98
588,76,6,6,98
594,82,6,6,98
600,88,6,6,98
606,94,6,6,98
612,100,6,6,99
618,106,6,6,104
624,112,6,6,108
630,118,6,6,109
636,124,6,6,111
642,130,6,6,114
648,136,6,6,118
654,142,6,6,124
660,148,6,6,129
666,154,6,6,132
660,160,-6,6,134
654,166,-6,6,143
648,172,-6,6,149
642,178,-6,6,153
636,184,-6,6,156
630,190,-6,6,158
624,196,-6,6,160
618,202,-6,6,162
612,208,-6,6,163
606,214,-6,6,166
600,220,-6,6,170
594,226,-6,6,173
588,232,-6,6,177
582,238,-6,6,182
576,244,-6,6,187
570,250,-6,6,191
564,256,-6,6,195
558,262,-6,6,199
552,268,-6,6,203
546,274,-6,6,206
540,280,-6,6,209
534,286,-6,6,211
528,292,-6,6,214
522,298,-6,6,219
516,304,-6,6,223
510,310,-6,6,224
504,316,-6,6,226
498,322,-6,6,229
492,328,-6,6,233
486,334,-6,6,238
480,340,-6,6,244
474,346,-6,6,251
468,352,-6,6,254
462,358,-6,6,258
456,364,-6,6,264
450,370,-6,6,269
444,376,-6,6,276
438,382,-6,6,282
432,388,-6,6,288
426,394,-6,6,295
420,400,-6,6,301
414,406,-6,6,307
408,412,-6,6,311
402,418,-6,6,314
396,424,-6,6,318
390,430,-6,6,324
384,436,-6,6,329
378,442,-6,6,333
372,448,-6,6,336
366,454,-6,6,340
360,460,-6,6,342
354,466,-6,6,345
348,472,-6,6,347
342,478,-6,6,347
336,472,-6,-6,281
330,466,-6,-6,347
324,460,-6,-6,347
318,454,-6,-6,347
312,448,-6,-6,347
306,442,-6,-6,347
300,436,-6,-6,347
294,430,-6,-6,347
288,424,-6,-6,347
282,418,-6,-6,347
276,412,-6,-6,347
270,406,-6,-6,347
264,400,-6,-6,347
258,394,-6,-6,347
252,388,-6,-6,347
246,382,-6,-6,347
240,376,-6,-6,347
234,370,-6,-6,347
228,364,-6,-6,347
222,358,-6,-6,347
216,352,-6,-6,347
210,346,-6,-6,347
204,340,-6,-6,347
198,334,-6,-6,347
192,328,-6,-6,347
186,322,-6,-6,347
180,316,-6,-6,347
174,310,-6,-6,345
168,304,-6,-6,339
162,298,-6,-6,334
156,292,-6,-6,330
150,286,-6,-6,326
144,280,-6,-6,322
138,274,-6,-6,316
132,268,-6,-6,310
126,262,-6,-6,302
120,256,-6,-6,292
114,250,-6,-6,285
108,244,-6,-6,279
102,238,-6,-6,274
96,232,-6,-6,271
90,226,-6,-6,267
84,220,-6,-6,261
78,214,-6,-6,257
72,208,-6,-6,255
66,202,-6,-6,253
60,196,-6,-6,249
54,190,-6,-6,247
48,184,-6,-6,245
42,178,-6,-6,245
36,172,-6,-6,245
30,166,-6,-6,245
24,160,-6,-6,245
30,154,6,-6,245
36,148,6,-6,229
42,142,6,-6,229
48,136,6,-6,228
54,130,6,-6,211
60,124,6,-6,226
66,118,6,-6,226
72,112,6,-6,225
78,106,6,-6,222
84,100,6,-6,220
90,94,6,-6,217
96,88,6,-6,200
102,82,6,-6,214
108,76,6,-6,212
114,70,6,-6,210
120,64,6,-6,208
126,58,6,-6,207
132,52,6,-6,193
138,46,6,-6,205
144,40,6,-6,205
150,34,6,-6,205
156,28,6,-6,205
162,22,6,-6,205
168,28,6,6,192
174,34,6,6,205
180,40,6,6,205
186,46,6,6,192
192,52,6,6,205
198,58,6,6,192
204,64,6,6,192
210,70,6,6,205
216,76,6,6,205
222,82,6,6,192
228,88,6,6,207
234,94,6,6,213
240,100,6,6,217
246,106,6,6,220
252,112,6,6,222
258,118,6,6,228
264,124,6,6,230
270,130,6,6,234
276,136,6,6,240
282,142,6,6,251
288,148,6,6,260
294,154,6,6,270
300,160,6,6,274
306,166,6,6,279
312,172,6,6,291
318,178,6,6,299
324,184,6,6,293
330,190,6,6,296
336,196,6,6,308
342,202,6,6,297
348,208,6,6,297
354,214,6,6,308
360,220,6,6,308
366,226,6,6,297
372,232,6,6,308
378,238,6,6,297
384,244,6,6,298
390,250,6,6,310
396,256,6,6,303
402,262,6,6,304
408,268,6,6,305
414,274,6,6,317
420,280,6,6,310
426,286,6,6,320
432,292,6,6,313
438,298,6,6,314
444,304,6,6,316
450,310,6,6,328
456,316,6,6,319
462,322,6,6,320
468,328,6,6,321
474,334,6,6,322
480,340,6,6,340
486,346,6,6,326
492,352,6,6,327
498,358,6,6,348
504,364,6,6,349
510,370,6,6,329
516,376,6,6,332
522,382,6,6,357
528,388,6,6,335
534,394,6,6,362
540,400,6,6,340
546,406,6,6,374
552,412,6,6,345
558,418,6,6,384
564,424,6,6,348
570,430,6,6,349
576,436,6,6,350
582,442,6,6,352
588,448,6,6,352
594,454,6,6,352
600,460,6,6,387
606,466,6,6,386
612,472,6,6,384
618,478,6,6,351
624,472,6,-6,414
630,466,6,-6,354
636,460,6,-6,355
642,454,6,-6,357
648,448,6,-6,358
654,442,6,-6,362
660,436,6,-6,365
666,430,6,-6,387
660,424,-6,-6,387
654,418,-6,-6,403
648,412,-6,-6,395
642,406,-6,-6,391
636,400,-6,-6,391
630,394,-6,-6,391
624,388,-6,-6,391
618,382,-6,-6,390
612,376,-6,-6,389
606,370,-6,-6,389
600,364,-6,-6,389
594,358,-6,-6,389
588,352,-6,-6,389
582,346,-6,-6,387
576,340,-6,-6,384
570,334,-6,-6,378
564,328,-6,-6,370
558,322,-6,-6,366
552,316,-6,-6,363
546,310,-6,-6,360
540,304,-6,-6,353
534,298,-6,-6,347
528,292,-6,-6,342
522,286,-6,-6,340
516,280,-6,-6,339
510,274,-6,-6,339
504,268,-6,-6,339
498,262,-6,-6,339
492,256,-6,-6,339
486,250,-6,-6,339
480,244,-6,-6,339
474,238,-6,-6,339
468,232,-6,-6,339
462,226,-6,-6,339
456,220,-6,-6,339
450,214,-6,-6,339
444,208,-6,-6,339
438,202,-6,-6,339
432,196,-6,-6,339
426,190,-6,-6,339
420,184,-6,-6,339
414,178,-6,-6,339
408,172,-6,-6,339
402,166,-6,-6,339
396,160,-6,-6,339
390,154,-6,-6,339
384,148,-6,-6,339
378,142,-6,-6,339
372,136,-6,-6,339
366,130,-6,-6,339
360,124,-6,-6,339
354,118,-6,-6,339
348,112,-6,-6,339
342,106,-6,-6,339
336,100,-6,-6,339
330,94,-6,-6,339
324,88,-6,-6,339
318,82,-6,-6,339
312,76,-6,-6,339
306,70,-6,-6,339
300,64,-6,-6,339
294,58,-6,-6,339
288,52,-6,-6,339
282,46,-6,-6,339
276,40,-6,-6,339
270,34,-6,-6,339
264,28,-6,-6,339
258,22,-6,-6,339
252,28,-6,6,353
246,34,-6,6,339
240,40,-6,6,339
234,46,-6,6,339
228,52,-6,6,339
222,58,-6,6,339
216,64,-6,6,339
210,70,-6,6,339
204,76,-6,6,339
198,82,-6,6,339
192,88,-6,6,339
186,94,-6,6,339
180,100,-6,6,339
174,106,-6,6,339
168,112,-6,6,339
162,118,-6,6,339
156,124,-6,6,339
150,130,-6,6,339
144,136,-6,6,339
138,142,-6,6,339
132,148,-6,6,339
126,154,-6,6,339
120,160,-6,6,339
114,166,-6,6,339
108,172,-6,6,339
102,178,-6,6,339
96,184,-6,6,339
90,190,-6,6,339
84,196,-6,6,339
78,202,-6,6,339
72,208,-6,6,339
66,214,-6,6,339
60,220,-6,6,339
54,226,-6,6,339
48,232,-6,6,339
42,238,-6,6,339
36,244,-6,6,339
30,250,-6,6,339
24,256,-6,6,339
30,262,6,6,339
36,268,6,6,352
42,274,6,6,352
48,280,6,6,352
54,286,6,6,352
60,292,6,6,351
66,298,6,6,364
72,304,6,6,362
78,310,6,6,361
84,316,6,6,354
90,322,6,6,345
96,328,6,6,343
102,334,6,6,342
108,340,6,6,340
114,346,6,6,338
120,352,6,6,337
126,358,6,6,336
132,364,6,6,333
138,370,6,6,333
144,376,6,6,336
150,382,6,6,333
156,388,6,6,336
162,394,6,6,336
168,400,6,6,336
174,406,6,6,333
180,412,6,6,333
186,418,6,6,333
192,424,6,6,333
198,430,6,6,333
204,436,6,6,333
210,442,6,6,336
216,448,6,6,336
222,454,6,6,333
228,460,6,6,336
234,466,6,6,333
240,472,6,6,336
246,478,6,6,336
252,472,6,-6,331
258,466,6,-6,336
264,460,6,-6,333
270,454,6,-6,333
276,448,6,-6,336
282,442,6,-6,333
288,436,6,-6,336
294,430,6,-6,336
300,424,6,-6,332
306,418,6,-6,322
312,412,6,-6,326
318,406,6,-6,322
324,400,6,-6,319
330,394,6,-6,302
336,388,6,-6,316
342,382,6,-6,313
348,376,6,-6,307
354,370,6,-6,304
360,364,6,-6,299
366,358,6,-6,293
372,352,6,-6,279
378,346,6,-6,275
384,340,6,-6,267
390,334,6,-6,261
396,328,6,-6,249
402,322,6,-6,253
408,316,6,-6,249
414,310,6,-6,243
420,304,6,-6,240
426,298,6,-6,219
432,292,6,-6,238
438,286,6,-6,217
444,280,6,-6,233
450,274,6,-6,230
456,268,6,-6,205
462,262,6,-6,220
468,256,6,-6,217
474,250,6,-6,215
480,244,6,-6,213
486,238,6,-6,207
492,232,6,-6,183
498,226,6,-6,179
504,220,6,-6,178
510,214,6,-6,190
516,208,6,-6,169
522,202,6,-6,180
528,196,6,-6,173
534,190,6,-6,152
540,184,6,-6,162
546,178,6,-6,161
552,172,6,-6,160
558,166,6,-6,155
564,160,6,-6,151
570,154,6,-6,146
576,148,6,-6,146
582,142,6,-6,145
